Tweet,Keyword
"One hundred and thirty flood affected families of Tirahut Rural Municipality-2 and 5 in Saptari district have been living with hardships after the floodwaters of Mahuli stream swept away their houses in June, 2017 ",flood
A 12-year-old boy has gone missing while trying to collect logs swept away by flood waters in the Narayani river in West Nawalparasi on Saturday #KathmanduPost ,flood
"Bajhang flood victims struggling for justice for over two decades Around 165 families were relocated to Kailali but 20 years later, they are still landless.  — by DR Pant",flood
"Surkhet administration starts eviction of flood victims from public land Five and a half years since the tragedy struck, victims are still looking for help from the government.  — by Chandani Kathayat",flood
"The recent flood, landslide and inundation damaged property worth Rs 119.35 million in Bhaktapur #KathmanduPost ",flood
Indian security personnel have refused to repatriate three one-horned rhinos swept across the border from Chitwan National Park during floods six months ago ,flood
"Bullion market glitters as lockdown blues wear off The flood of gold imports is a sign of rapidly rising consumer confidence and economic rebound, insiders say.  — by @PrasainKrishana",flood
Floods inundate settlements in Kanchanpur and Banke districts Lack of proper drainage and encroachment of public land cause inundation in Kanchanpur every monsoon.  — by Bhawani Bhatta,flood
Essential medicines worth millions of rupees stocked at various health facilities in Province 2 have been damaged in recent floods that inundated most parts of the eight Tarai districts.  — by @arjunpoudeltkp,flood
"Nine dead in northern Italy floods, Formula One race called off Authorities say flooding had hit 37 towns and communities and around 120 landslides had been registered. ",flood
Landslide in Arun III dam highlights threats to Nepal’s hydropower projects Officials say risk of flash flood has subsided as the river overflows from the project’s dam.  — by @arjunpoudeltkp,flood
"Geologists visit Kerung Tso lake in China after a surge in water level On Tuesday, a team of Chinese geologists went to the site to study the possibility of a flood on the Bhotekoshi river.  — by Anish Tiwari",flood
"Floods and landslides triggered by intense monsoon rains killed at least 50 people in northern and eastern India over the last three days, officials said on Sunday. ",flood
"Floods, landslides plague people living on banks of Budhiganga Local residents living in disaster-risk zones have been requesting relocation to safer areas but authorities are yet to come forward with a plan.  — by Arjun Shah and @bajhangimitra",flood
Flood victims of Bhajani still seeking safe shelter More than 550 families displaced by flood in July have moved to a community forest area from the Postal Highway.  — by Mohan Budhaair,flood
"Flooded Dordi Khola sweeps away 14 houses in Lamjung According to Dordi Rural Municipality officials, around 150 houses in the area are at high risk of floods from Dordi Khola.  — by Aash Gurung",flood
"Pakistan urged to open up India route to flood aid Resulting flash floods have swept away homes, businesses, infrastructure and crops. The government says 33 million people, or 15 percent of the 220 million-strong South Asian nation, have been affected. ",flood
"The area, which is one of the last remaining slums in the East-Asian nation, has been prone to fires, floods and disasters, with many homes built using cardboard and wood, and residents exposed to safety and health issues. ",flood
Last year’s flood victims from Dhorpatan still await relief Several government officials had reached the flood- and landslide-hit areas and announced relief packages but none of the promised funds has come through.  — by Prakash Baral,flood
Hundreds of squatter families living on the riverbank in Thapathali couldn't sleep as two days of incessant rain had caused the Bagmati floods to swamp their settlement.  — by @AnupOjha7,flood
The Karnali Highway which was disrupted at several places by floods and landslides triggered by incessant rains in the first week of October has come into operation fully after 17 days of disruption. ,flood
Tamakoshi riverside settlements at risk of inundation as tributary is dammed up Ramechhap and Sindhuli district administrations also alert people living close to the river against possible floods.  — by Kedar Shiwakoti,flood
Conservationists blame exploitation of forest and riverbed materials in the Chure region for the incidents of floods and landslides occurring frequently in recent years.  — by Bhawani Bhatta &amp; Mohan Budhaair,flood
"Ignoring risks of flood, locals are constructing houses at the banks of Mahakali in Darchula A construction guideline was issued after the 2015 earthquakes, but it hasn’t been fully implemented yet.  — by Manoj Badu",flood
"Floods kill 25 in India’s Assam, displace thousands ",flood
"Landslides, floods caused damages worth over Rs2 billion on national highways Unplanned construction of rural roads and earthquake-hit geology blamed for the damages.  — by @journoprithvi",flood
Fourteen people died while at least 41 others went missing in Wednesday night's flood and landslide in Dhorpatan Municipality.  — by Prakash Baral,flood
Surkhet children displaced by floods are dropping out of schools Several children living in the camp are deprived of formal education for financial difficulties.  — by Tripti Shahi,flood
Floods and erosions threaten settlement built for former bonded labourers in Kanchanpur  — by Bhawani Bhatta,flood
Hydropower plants temporarily halt output as floods wreak havoc across Nepal ,flood
"North Korean food shortage seems to be worsening, South Korea says North Korea has over recent decades suffered serious food shortages, including famine in the 1990s, often a result of natural disasters such as floods damaging harvests. ",flood
"Overnight flood, landslides in Baglung claim eight lives; 13 still missing Security personnel facing a hard time conducting search of the missing individuals because of continuous rainfall in the area.  — by Prakash Baral",flood
